customer,product
693,baby cosmetics
694,frankfurter
694,soda
695,sausage
695,turkey
695,beef
695,root vegetables
696,domestic eggs
696,rolls/buns
696,flour
696,rice
697,organic products
697,misc. beverages
697,napkins
698,bottled beer
699,bottled water
699,bottled beer
699,napkins
700,meat
700,other vegetables
700,hard cheese
700,frozen meals
701,bottled water
701,soda
702,dessert
702,candy
703,other vegetables
703,packaged fruit/vegetables
703,UHT-milk
703,bottled water
704,beverages
704,rolls/buns
704,soda
705,ham
705,mustard
705,canned fish
706,specialty bar
707,brown bread
707,soda
707,salty snack
707,shopping bags
708,whole milk
708,cream cheese 
708,coffee
709,rolls/buns
709,pastry
709,red/blush wine
710,bottled beer
710,nut snack
711,pet care
711,bottled beer
712,citrus fruit
712,other vegetables
712,soda
713,pork
713,other vegetables
713,frozen vegetables
713,hygiene articles
714,other vegetables
714,shopping bags
715,white wine
715,detergent
716,whole milk
716,dessert
716,bottled water
717,pip fruit
717,white wine
717,shopping bags
718,sugar
718,soda
718,bottled beer
719,tropical fruit
719,pip fruit
719,rolls/buns
719,coffee
720,fruit/vegetable juice
720,candy
721,root vegetables
721,cream cheese 
721,spread cheese
721,frozen dessert
722,white bread
722,bottled water
722,soda
722,misc. beverages
723,fruit/vegetable juice
723,bottled beer
724,soda
724,misc. beverages
725,whole milk
725,curd
726,tropical fruit
726,other vegetables
726,yogurt
726,bottled water
727,male cosmetics
728,white bread
728,brown bread
729,brown bread
729,sugar
729,hygiene articles
730,tropical fruit
730,root vegetables
730,coffee
730,bottled water
731,red/blush wine
731,candy
731,house keeping products
731,shopping bags
732,domestic eggs
733,coffee
733,detergent
733,hygiene articles
733,photo/film
734,soda
735,whole milk
736,bottled beer
737,pork
737,beef
737,berries
737,packaged fruit/vegetables
738,whole milk
738,mayonnaise
738,frozen fish
738,frozen potato products
739,oil
739,mustard
739,cat food
739,coffee
740,soda
740,chocolate
740,dish cleaner
740,napkins
741,newspapers
742,other vegetables
742,yogurt
743,yogurt
743,bottled water
743,dishes
744,sparkling wine
745,bottled water
745,candy
746,citrus fruit
746,berries
746,other vegetables
746,butter milk
747,sugar
747,fruit/vegetable juice
747,hygiene articles
748,hamburger meat
748,root vegetables
748,other vegetables
748,whole milk
749,rolls/buns
750,packaged fruit/vegetables
750,seasonal products
751,other vegetables
751,margarine
752,soda
753,whole milk
753,yogurt
753,frozen potato products
753,margarine
754,bottled water
754,fruit/vegetable juice
754,salty snack
755,herbs
755,yogurt
756,citrus fruit
756,spread cheese
756,rolls/buns
756,soda
757,misc. beverages
758,female sanitary products
759,soda
760,tropical fruit
760,whole milk
760,beverages
760,white bread
761,pasta
761,shopping bags
762,soda
762,female sanitary products
763,white bread
763,bottled water
763,soda
763,waffles
764,coffee
764,chewing gum
764,chocolate marshmallow
765,tropical fruit
765,root vegetables
765,whole milk
765,frozen vegetables
766,honey
766,baking powder
766,coffee
766,red/blush wine
767,chocolate marshmallow
768,pork
768,pip fruit
768,whole milk
768,butter milk
769,citrus fruit
769,bottled water
770,frankfurter
771,frankfurter
771,rolls/buns
772,frankfurter
772,tropical fruit
772,pip fruit
772,curd
773,UHT-milk
773,hard cheese
773,domestic eggs
773,rolls/buns
774,hygiene articles
774,napkins
774,shopping bags
775,other vegetables
776,yogurt
776,fruit/vegetable juice
776,newspapers
777,sausage
777,whole milk
777,yogurt
777,brown bread
778,cereals
778,bottled water
778,soda
779,whole milk
780,pip fruit
780,whole milk
780,curd
780,pastry
781,bottled water
782,whole milk
783,root vegetables
783,other vegetables
784,onions
784,fruit/vegetable juice
785,specialty chocolate
786,hamburger meat
786,domestic eggs
787,photo/film
788,rolls/buns
788,soda
788,snack products
788,newspapers
789,canned beer
790,canned beer
791,other vegetables
791,curd
791,frozen meals
791,frozen potato products
792,soda
792,bottled beer
792,kitchen towels
792,candles
793,canned beer
794,curd
794,whipped/sour cream
794,rolls/buns
794,zwieback
795,spices
796,butter
796,fruit/vegetable juice
796,newspapers
797,other vegetables
797,whole milk
797,yogurt
797,domestic eggs
798,bottled water
798,soda
799,whole milk
800,beef
800,tropical fruit
800,herbs
800,whole milk
801,curd
801,yogurt
801,whipped/sour cream
801,sliced cheese
802,sausage
802,rolls/buns
803,soda
804,fruit/vegetable juice
804,long life bakery product
805,rolls/buns
805,coffee
805,long life bakery product
805,detergent
806,shopping bags
807,pip fruit
807,whole milk
807,bottled water
807,candy
808,frozen vegetables
808,bottled beer
808,liquor (appetizer)
808,chewing gum
809,napkins
809,newspapers
810,beverages
811,hamburger meat
811,root vegetables
811,other vegetables
811,domestic eggs
812,roll products 
812,oil
812,margarine
812,hygiene articles
813,root vegetables
813,other vegetables
813,whole milk
813,yogurt
814,fruit/vegetable juice
814,white wine
815,canned beer
816,frozen vegetables
816,bottled beer
817,canned beer
818,newspapers
819,rolls/buns
820,hamburger meat
820,UHT-milk
820,salty snack
821,pip fruit
821,whole milk
821,curd
821,rum
822,canned beer
823,grapes
823,root vegetables
823,frozen vegetables
823,domestic eggs
824,white wine
825,root vegetables
825,packaged fruit/vegetables
825,butter
825,whipped/sour cream
826,rolls/buns
827,citrus fruit
827,frozen vegetables
827,rolls/buns
827,canned beer
828,salty snack
829,cling film/bags
829,pot plants
830,frankfurter
830,whole milk
830,rolls/buns
830,margarine
831,baking powder
831,bottled beer
832,whole milk
832,red/blush wine
833,pork
833,tropical fruit
833,whole milk
833,curd
834,yogurt
834,hard cheese
834,frozen meals
834,frozen dessert
835,domestic eggs
835,cereals
835,baking powder
835,fruit/vegetable juice
836,soap
837,chicken
837,pastry
838,sausage
838,dish cleaner
838,dishes
839,specialty bar
840,whipped/sour cream
840,pastry
840,specialty bar
841,root vegetables
841,brown bread
842,rolls/buns
842,soda
843,other vegetables
843,bottled beer
843,red/blush wine
844,citrus fruit
844,tropical fruit
844,berries
844,root vegetables
845,other vegetables
845,whole milk
845,butter
845,bottled water
846,rubbing alcohol
846,hygiene articles
846,napkins
847,whole milk
847,processed cheese
847,brown bread
847,pastry
848,soda
849,frankfurter
849,sausage
849,tropical fruit
849,root vegetables
850,whole milk
850,yogurt
850,rolls/buns
850,pastry
851,candy
852,coffee
852,long life bakery product
853,ham
853,rolls/buns
853,white wine
854,canned beer
855,canned beer
856,canned beer
857,pip fruit
857,whole milk
857,canned fish
858,pork
858,pip fruit
858,other vegetables
858,whole milk
859,curd
859,white bread
859,sugar
859,bottled water
860,soda
861,soap
862,pip fruit
862,butter
862,frozen meals
862,pasta
863,bottled water
864,beef
864,hamburger meat
864,citrus fruit
864,whole milk
865,mustard
865,soap
866,sausage
866,meat
866,other vegetables
866,whole milk
867,yogurt
867,rolls/buns
867,soda
867,bottled beer
868,chocolate
868,newspapers
869,frozen chicken
870,soda
871,tropical fruit
871,curd
871,yogurt
871,rolls/buns
872,brown bread
872,bottled water
872,bottled beer
872,seasonal products
873,other vegetables
874,beef
874,citrus fruit
874,curd
874,rolls/buns
875,oil
875,margarine
875,specialty bar
875,detergent
876,newspapers
877,meat
877,pork
877,beef
877,citrus fruit
878,root vegetables
878,other vegetables
878,whole milk
878,pickled vegetables
879,meat
879,hamburger meat
879,root vegetables
879,packaged fruit/vegetables
880,whole milk
880,butter
880,newspapers
881,bottled water
881,soda
881,red/blush wine
881,long life bakery product
882,newspapers
883,rolls/buns
884,pastry
884,canned beer
885,pork
885,whole milk
885,pastry
885,sauces
886,pip fruit
886,sliced cheese
886,pastry
886,white wine
887,light bulbs
887,newspapers
888,beef
888,citrus fruit
888,tropical fruit
888,yogurt
889,UHT-milk
889,frozen vegetables
889,rolls/buns
889,bottled water
890,skin care
891,beef
891,citrus fruit
891,berries
891,brown bread
892,sugar
892,coffee
892,kitchen towels
893,rolls/buns
893,spices
894,citrus fruit
894,tropical fruit
894,herbs
894,whole milk
895,butter
895,curd
895,whipped/sour cream
895,frozen vegetables
896,canned vegetables
896,misc. beverages
897,meat
897,beef
897,herbs
897,whole milk
898,frozen dessert
898,rolls/buns
898,semi-finished bread
898,flour
899,oil
899,coffee
899,pot plants
900,beverages
900,pastry
900,bottled water
901,beef
901,citrus fruit
901,other vegetables
901,rolls/buns
902,ham
902,whole milk
902,white bread
902,margarine
903,hair spray
904,hamburger meat
904,whole milk
904,oil
904,ketchup
905,soups
905,Instant food products
905,canned fish
905,coffee
906,bottled beer
906,hygiene articles
906,newspapers
907,beef
907,citrus fruit
907,other vegetables
907,butter milk
908,sliced cheese
908,processed cheese
908,rolls/buns
908,margarine
909,bottled water
909,fruit/vegetable juice
910,beef
910,citrus fruit
910,whole milk
910,domestic eggs
911,rolls/buns
911,pastry
911,roll products 
911,tea
912,fruit/vegetable juice
913,root vegetables
913,whole milk
913,detergent
914,citrus fruit
914,tropical fruit
914,grapes
914,other vegetables
915,frozen vegetables
915,pickled vegetables
915,fruit/vegetable juice
915,liquor
916,rum
916,liquor (appetizer)
916,candy
916,cling film/bags
917,yogurt
917,bottled water
918,tropical fruit
918,root vegetables
918,other vegetables
918,whipped/sour cream
919,brown bread
919,canned fish
919,long life bakery product
920,frankfurter
920,root vegetables
920,newspapers
921,beef
921,other vegetables
921,whole milk
921,brown bread
922,pastry
922,salty snack
922,abrasive cleaner
922,shopping bags
923,shopping bags
924,canned beer
925,rolls/buns
925,canned beer
926,other vegetables
926,rolls/buns
926,meat spreads
926,bottled water
927,soda
927,misc. beverages
927,waffles
927,chocolate
928,candy
929,hamburger meat
929,other vegetables
929,yogurt
929,rolls/buns
930,bottled water
931,hamburger meat
931,citrus fruit
931,root vegetables
931,rolls/buns
932,Instant food products
932,canned fish
932,bottled water
932,soda
933,fruit/vegetable juice
933,napkins
934,frankfurter
934,sausage
934,domestic eggs
934,soda
935,chewing gum
935,shopping bags
936,bottled beer
937,tropical fruit
937,domestic eggs
937,rolls/buns
937,pastry
938,soda
939,frankfurter
939,root vegetables
939,onions
939,other vegetables
940,white bread
940,canned beer
941,chicken
941,hamburger meat
941,herbs
941,whipped/sour cream
942,soups
942,soda
942,canned beer
942,dish cleaner
943,napkins
943,cling film/bags
944,coffee
944,soda
945,whole milk
946,margarine
947,tropical fruit
947,other vegetables
948,meat
948,other vegetables
949,cream cheese 
949,bottled water
949,canned beer
950,newspapers
951,rolls/buns
951,pastry
951,newspapers
952,citrus fruit
952,other vegetables
952,whole milk
952,curd
953,yogurt
953,potato products
953,fruit/vegetable juice
953,long life bakery product
954,whole milk
954,rolls/buns
954,detergent
955,frankfurter
955,citrus fruit
955,butter milk
955,UHT-milk
956,rolls/buns
956,female sanitary products
956,shopping bags
957,ham
957,other vegetables
957,butter
957,whipped/sour cream
958,sugar
958,soda
959,frankfurter
959,citrus fruit
959,bottled beer
959,salty snack
960,sausage
960,onions
960,curd
960,yogurt
961,domestic eggs
961,coffee
962,domestic eggs
963,whole milk
963,domestic eggs
963,rolls/buns
963,soda
964,rolls/buns
964,bottled beer
964,newspapers
965,whole milk
965,hard cheese
965,chocolate marshmallow
966,sausage
966,root vegetables
966,other vegetables
966,rolls/buns
967,soda
968,curd
968,butter milk
968,yogurt
968,beverages
969,bottled water
970,beef
971,frankfurter
971,hamburger meat
971,whole milk
971,rolls/buns
972,potato products
972,mustard
972,coffee
972,waffles
973,chocolate marshmallow
973,soap
973,newspapers
974,chicken
974,butter
974,newspapers
975,sausage
975,meat
975,tropical fruit
975,pip fruit
976,pastry
976,sugar
976,coffee
976,candles
977,pot plants
978,pork
978,whole milk
978,whipped/sour cream
978,beverages
979,yogurt
979,pastry
979,coffee
980,whole milk
980,sliced cheese
980,margarine
980,cat food
981,detergent
981,dishes
981,shopping bags
982,frankfurter
982,ham
982,whole milk
982,yogurt
983,rolls/buns
983,pastry
983,vinegar
983,sugar
984,soda
984,fruit/vegetable juice
984,napkins
985,beef
985,whole milk
985,brown bread
985,specialty chocolate
986,newspapers
987,pip fruit
987,other vegetables
987,butter milk
987,cream cheese 
988,rolls/buns
989,sausage
989,whole milk
989,rolls/buns
989,coffee
990,chocolate
991,pastry
991,coffee
992,chicken
992,beef
992,specialty chocolate
993,root vegetables
993,other vegetables
993,whole milk
993,sliced cheese
994,frozen vegetables
994,frozen fish
994,frozen dessert
994,chocolate
995,whole milk
995,frozen meals
995,rolls/buns
996,detergent
997,rolls/buns
997,canned fish
998,house keeping products
999,yogurt
999,salt
999,jam
999,sparkling wine
1000,cleaner
1001,tropical fruit
1001,curd
1001,sliced cheese
1001,rolls/buns
1002,soda
1003,tropical fruit
1004,curd
1004,UHT-milk
1004,artif. sweetener
1004,dental care
1005,beef
1005,berries
1005,onions
1005,rolls/buns
1006,whole milk
1006,brown bread
1006,pasta
1006,margarine
1007,bottled water
1007,napkins
1007,newspapers
1008,pork
1008,UHT-milk
1008,bottled water
1008,soda
1009,canned beer
1010,other vegetables
1010,curd
1010,yogurt
1010,curd cheese
1011,margarine
1011,cleaner
1011,hygiene articles
1012,rolls/buns
1012,soda
1012,fruit/vegetable juice
1012,canned beer
1013,white wine
1013,long life bakery product
1013,shopping bags
1014,frankfurter
1014,pip fruit
1014,whole milk
1014,rolls/buns
1015,roll products 
1016,yogurt
1016,hygiene articles
1016,newspapers
1016,shopping bags
1017,whole milk
1017,curd
1017,sliced cheese
1017,cat food
1018,coffee
1019,bottled water
1019,candy
1020,frankfurter
1020,beef
1020,butter
1021,rolls/buns
1021,soda
1021,snack products
1021,shopping bags
1022,whole milk
1022,pastry
1022,bottled water
1022,hygiene articles
1023,rolls/buns
1024,chicken
1024,onions
1024,other vegetables
1024,whole milk
1025,brown bread
1025,white wine
1025,red/blush wine
1026,tropical fruit
1026,onions
1026,whole milk
1026,butter
1027,dishes
1028,sausage
1028,turkey
1028,other vegetables
1028,yogurt
1029,brown bread
1029,oil
1029,hygiene articles
1029,shopping bags
1030,sausage
1030,other vegetables
1030,whole milk
1030,curd
1031,hard cheese
1031,soda
1031,candy
1031,newspapers
1032,frankfurter
1032,citrus fruit
1032,pastry
1032,margarine
1033,ready soups
1033,instant coffee
1033,shopping bags
1034,UHT-milk
1034,frozen dessert
1034,fruit/vegetable juice
1034,decalcifier
1035,newspapers
1036,rolls/buns
1036,newspapers
1037,canned beer
1038,yogurt
1038,specialty bar
1039,whipped/sour cream
1039,specialty bar
1040,rolls/buns
1040,canned beer
1041,rolls/buns
1042,beverages
1042,rolls/buns
1043,rolls/buns
1044,rolls/buns
1044,shopping bags
1045,bottled beer
1046,citrus fruit
1046,curd
1046,yogurt
1046,sliced cheese
1047,rolls/buns
1047,oil
1047,bottled water
1048,bottled water
1048,soda
1049,pastry
1050,domestic eggs
1050,rolls/buns
1050,pastry
1050,coffee
1051,candles
1052,beef
1052,pip fruit
1052,root vegetables
1052,rolls/buns
1053,margarine
1054,spread cheese
1054,rolls/buns
1054,bottled water
1054,newspapers
1055,tropical fruit
1055,spread cheese
1055,rolls/buns
1055,soda
1056,packaged fruit/vegetables
1056,canned beer
1056,candles
1057,whole milk
1057,yogurt
1057,bottled beer
1057,white wine
1058,salty snack
1058,napkins
1059,meat
1059,beef
1059,other vegetables
1059,whole milk
1060,butter
1060,domestic eggs
1060,rolls/buns
1061,onions
1061,whole milk
1061,bottled beer
1061,liquor (appetizer)
1062,detergent
1062,dishes
1063,frankfurter
1063,grapes
1063,other vegetables
